School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio,Cluster,Gifted
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-0.426088119,0.493677301,11,0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.246682595,0.493677301,5,0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.02242569,0.141050657,5,0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-0.426088119,-0.211575986,0,0
6,5,33,40.0,2.0,6,20,2,1,10.0,15.0,-0.650345024,-1.269455917,8,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.642975328,-1.513188513,14,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.270363029,0.262491885,5,0
7,1,34,30.0,1.0,3,23,2,1,8.7,4.35,1.705366796,0.262491885,9,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,1.705366796,0.972764044,9,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.031195734,-0.447780274,4,0
7,1,34,30.0,1.0,3,23,2,1,8.7,4.35,-0.447138855,-0.447780274,12,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.164640739,-0.447780274,17,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,1.227032207,1.683036204,13,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.031195734,1.327900124,15,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.270363029,-1.158052434,4,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,1.227032207,0.617627965,9,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.270363029,0.262491885,5,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.270363029,-0.092644195,4,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.403808033,-1.513188513,7,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.987864912,1.327900124,13,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-0.925473444,-0.447780274,17,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-0.68630615,-1.513188513,8,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-0.447138855,-0.092644195,0,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.509530323,0.972764044,1,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.164640739,-0.802916354,2,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,0.987864912,1.327900124,13,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-0.447138855,0.617627965,11,0
7,1,34,30.0,1.0,3,23,1,2,8.7,4.35,-1.164640739,-1.158052434,2,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.411414654,-0.910932086,8,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,0.740546377,0.393357037,10,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-1.563375686,-1.563076648,7,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-1.179388675,-0.910932086,2,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,0.932539883,0.610738558,1,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.603408159,0.175975517,11,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.98739517,-2.215221209,7,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.219421149,-0.041406004,0,0
7,2,35,30.0,1.0,3,21,2,1,14.29,4.76,-1.179388675,-0.910932086,2,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.411414654,0.828120078,11,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.603408159,0.175975517,11,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,2.084500914,0.828120078,9,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.027427644,1.045501599,15,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,0.356559367,0.175975517,5,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-0.98739517,0.610738558,11,0
7,2,35,30.0,1.0,3,21,2,2,14.29,4.76,-0.603408159,-1.780458168,7,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,0.548552872,0.393357037,10,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,0.932539883,-0.041406004,10,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,1.124533388,0.828120078,1,0
7,2,35,30.0,1.0,3,21,2,1,14.29,4.76,0.356559367,1.045501599,15,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,1.700513904,1.262883119,6,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-0.094052272,-0.741977026,12,0
7,3,36,30.0,1.0,4,22,2,2,27.27,9.1,-0.094052272,-0.741977026,12,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,0.282156815,-0.306683837,4,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,0.658365902,0.346255945,10,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-1.975097707,-1.394916809,14,0
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,0.094052272,-0.524330432,4,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,1.034574989,0.999195728,1,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,0.470261359,0.56390254,5,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,0.094052272,-0.089037243,0,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-0.658365902,-0.95962362,8,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-0.658365902,-0.741977026,8,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,1.034574989,1.216842322,1,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,1.975097707,1.652135511,6,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-0.470261359,-0.95962362,8,0
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,0.658365902,0.999195728,1,0
7,3,36,30.0,1.0,4,22,1,2,27.27,9.1,-0.282156815,0.128609351,0,0
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,-1.786993163,-1.612563403,3,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-1.034574989,-0.95962362,2,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,1.410784076,1.652135511,6,0
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,0.094052272,0.999195728,15,0
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,-1.410784076,-0.524330432,17,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,0.658365902,0.999195728,1,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,0.391339604,0.15519505,5,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.293504703,0.969969062,15,0
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,1.076183912,-1.745944312,16,1
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.635926857,-1.745944312,7,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,1.076183912,0.698377725,1,0
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,0.391339604,0.969969062,15,0
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,-0.635926857,-0.659578962,12,0
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,0.048917451,0.969969062,15,0
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,-2.348037625,-0.387987625,14,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.635926857,-1.202761637,8,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.97834901,0.969969062,11,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.635926857,-0.659578962,12,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,0.048917451,0.15519505,5,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.635926857,0.969969062,11,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.97834901,-0.9311703,2,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,0.733761758,0.426786387,10,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,1.418606065,0.698377725,9,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,1.418606065,0.969969062,9,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.293504703,0.426786387,11,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,1.761028219,0.698377725,9,0
7,4,37,30.0,1.0,4,21,1,1,23.8,0.0,-0.293504703,-1.745944312,8,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,1.496346723,0.783080813,9,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-1.064068781,-0.370933017,17,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,0.099756448,0.783080813,15,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-0.133008598,-1.524946846,8,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-1.064068781,-0.370933017,17,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,1.263581677,1.07158427,1,0
7,5,38,30.0,1.0,5,21,1,2,23.8,9.5,-1.064068781,-0.659436474,17,0
7,5,38,30.0,1.0,5,21,2,1,23.8,9.5,-1.529598873,-1.813450304,7,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,1.263581677,-0.659436474,16,1
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-1.064068781,-1.236443389,2,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,0.099756448,0.783080813,15,0
7,5,38,30.0,1.0,5,21,2,1,23.8,9.5,0.798051586,1.07158427,1,0
7,5,38,30.0,1.0,5,21,2,1,23.8,9.5,0.798051586,0.494577356,10,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,0.56528654,1.360087728,13,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-1.296833827,-0.947939932,2,0
7,5,38,30.0,1.0,5,21,2,2,23.8,9.5,-1.296833827,-0.947939932,2,0
7,5,38,30.0,1.0,5,21,2,1,23.8,9.5,-0.133008598,1.07158427,15,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,0.099756448,-0.082429559,0,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,1.263581677,0.494577356,9,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,1.030816632,1.360087728,13,0
7,5,38,30.0,1.0,5,21,1,1,23.8,9.5,-0.133008598,-0.659436474,12,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.195366166,-0.651558364,12,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,3.321224827,2.823419578,6,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,0.390732333,0.217186121,5,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-1.172196998,-1.303116728,2,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.390732333,-1.085930607,8,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.195366166,-0.217186121,0,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,0.390732333,0.217186121,5,0
7,6,39,40.0,2.0,6,21,1,2,19.05,4.76,0.195366166,4.82e-16,5,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.586098499,4.82e-16,0,0
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,-1.367563164,-0.651558364,2,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-1.172196998,-1.085930607,2,0
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,-0.781464665,-1.52030285,7,0
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,-4.34e-16,0.434372243,5,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,0.586098499,4.82e-16,10,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.195366166,-0.434372243,12,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,0.976830831,1.085930607,1,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,0.586098499,1.52030285,13,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,0.781464665,0.868744486,1,0
7,6,39,40.0,2.0,6,21,2,1,19.05,4.76,-0.586098499,4.82e-16,0,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.390732333,4.82e-16,0,0
7,6,39,40.0,2.0,6,21,1,1,19.05,4.76,-0.195366166,-0.217186121,0,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,1.674837246,0.964716126,9,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.391317114,0.447063571,11,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,0.641760066,0.964716126,1,0
7,7,40,20.0,0.0,6,22,2,1,22.73,4.55,-1.252214764,-1.105894096,2,0
7,7,40,20.0,0.0,6,22,2,1,22.73,4.55,0.297401006,0.274512719,5,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-1.080035234,-1.968648355,7,0
7,7,40,20.0,0.0,6,22,2,2,22.73,4.55,-0.391317114,0.101961867,0,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,0.813939596,0.447063571,10,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,0.125221476,0.101961867,5,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-2.285291944,-1.796097504,3,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,0.813939596,0.792165274,1,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,1.158298656,0.964716126,1,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,0.813939596,0.792165274,1,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-1.768753354,-1.796097504,3,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.219137584,-0.070588985,0,0
7,7,40,20.0,0.0,6,22,2,1,22.73,4.55,0.986119126,0.964716126,1,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.563496644,-0.415690689,12,0
7,7,40,20.0,0.0,6,22,2,1,22.73,4.55,0.641760066,-0.933343244,16,1
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.735676174,-0.760792392,8,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.046958054,0.274512719,5,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-0.046958054,1.482368682,15,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,0.813939596,0.274512719,10,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-1.191521188,-1.105819781,2,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,1.222877009,0.570010196,9,0
7,8,41,30.0,1.0,6,21,2,1,19.05,0.0,-0.313558207,-0.148202651,0,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,1.003386263,1.048818761,1,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.094067462,-0.148202651,0,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-1.411011933,-1.584628346,7,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.094067462,0.570010196,5,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.533048952,-0.387606934,12,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,1.661858499,1.048818761,9,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,1.661858499,1.767031609,6,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.533048952,-0.866415499,8,0
7,8,41,30.0,1.0,6,21,2,1,19.05,0.0,-0.313558207,-0.866415499,12,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,0.564404773,1.048818761,1,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-1.191521188,-0.866415499,2,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.533048952,-1.105819781,8,0
7,8,41,30.0,1.0,6,21,2,1,19.05,0.0,1.661858499,1.527627326,6,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.533048952,-0.148202651,0,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.094067462,0.330605914,5,0
7,8,41,30.0,1.0,6,21,2,1,19.05,0.0,-1.411011933,-1.345224064,2,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-0.313558207,-0.387606934,12,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,0.783895518,1.048818761,1,0
8,1,42,30.0,1.0,3,16,1,2,18.75,18.75,-2.692022475,-2.279496269,3,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,0.384574639,-0.308040036,4,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,0.104883993,0.020536002,5,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,-0.454497301,0.349112041,11,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,-0.174806654,0.020536002,0,0
8,1,42,30.0,1.0,3,16,2,1,18.75,18.75,0.384574639,-0.308040036,4,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,2.06271852,-1.293768152,16,1
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,-0.734187948,-0.308040036,17,0
8,1,42,30.0,1.0,3,16,1,2,18.75,18.75,0.384574639,-0.308040036,4,0
8,1,42,30.0,1.0,3,16,2,1,18.75,18.75,-0.734187948,0.349112041,11,0
8,1,42,30.0,1.0,3,16,1,2,18.75,18.75,-0.174806654,-0.308040036,0,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,0.664265286,0.67768808,1,0
8,1,42,30.0,1.0,3,16,2,1,18.75,18.75,-0.454497301,0.349112041,11,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,0.104883993,1.663416196,15,0
8,1,42,30.0,1.0,3,16,1,1,18.75,18.75,0.943955933,1.991992235,13,0
8,1,42,30.0,1.0,3,16,1,2,18.75,18.75,0.384574639,-0.308040036,4,0
8,2,43,40.0,2.0,3,16,2,2,25.0,25.0,-1.311450871,-1.038993882,2,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,0.141233171,0.455289454,5,0
8,2,43,40.0,2.0,3,16,1,2,25.0,25.0,1.593917212,1.949572789,6,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,0.464051847,-0.665423048,4,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,-0.827222857,-0.665423048,17,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,0.141233171,0.455289454,5,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,1.109689198,0.08171862,10,0
8,2,43,40.0,2.0,3,16,2,2,25.0,25.0,1.432507874,1.762787372,6,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,-0.181585505,-0.478637631,12,0
8,2,43,40.0,2.0,3,16,2,1,25.0,25.0,-0.181585505,-0.478637631,12,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,0.625461185,0.455289454,10,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,-1.472860209,-1.225779299,2,0
8,2,43,40.0,2.0,3,16,2,2,25.0,25.0,-1.795678885,-1.038993882,14,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,-0.504404181,-0.665423048,12,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,0.141233171,-0.291852214,4,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,0.625461185,1.389216538,13,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-1.005736105,-0.810246457,2,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-1.801642375,-1.738653856,3,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-1.960823629,-1.181609417,14,0
8,3,44,30.0,1.0,4,22,2,2,27.27,18.18,-0.846554851,-0.810246457,8,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-0.528192343,-0.810246457,8,0
8,3,44,30.0,1.0,4,22,2,1,27.27,18.18,0.426895181,-0.067520538,4,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.745257689,1.046568341,1,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-1.324098613,-1.552972376,7,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-0.050648581,0.118160942,0,0
8,3,44,30.0,1.0,4,22,2,2,27.27,18.18,-1.005736105,-0.624564978,17,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-0.209829835,-0.624564978,12,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.745257689,1.4179313,13,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.108532673,-0.067520538,0,0
8,3,44,30.0,1.0,4,22,2,2,27.27,18.18,-0.050648581,-0.067520538,0,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.904438943,1.23224982,1,0
8,3,44,30.0,1.0,4,22,2,2,27.27,18.18,0.426895181,0.860886861,15,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,1.54116396,0.860886861,9,0
8,3,44,30.0,1.0,4,22,2,1,27.27,18.18,0.586076435,1.60361278,13,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,1.700345214,1.23224982,6,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.904438943,0.860886861,1,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.586076435,-0.624564978,4,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.108532673,-0.253202018,4,0
