School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.1085326732124923,-0.253202017907551
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.4997703788627461,0.1973478215169928
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-0.3435921354681383,-0.9867391075849645
8,4,45,30.0,1.0,4,18,2,1,16.67,11.11,-0.3435921354681383,1.3814347506189502
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.4997703788627461,-1.2827608398604533
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-0.062471297357843736,-0.3946956430339856
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-1.4680754879093187,0.1973478215169928
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,2.4676162456348116,1.9734782151699277
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.7808912169730413,-0.6907173753094751
8,4,45,30.0,1.0,4,18,1,2,16.67,11.11,-1.1869546497990233,-0.9867391075849645
8,4,45,30.0,1.0,4,18,2,1,16.67,11.11,1.0620120550833365,1.6774564828944383
8,4,45,30.0,1.0,4,18,2,1,16.67,11.11,-1.4680754879093187,0.1973478215169928
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.2186495407524515,0.7893912860679712
8,4,45,30.0,1.0,4,18,1,2,16.67,11.11,0.2186495407524515,1.0854130183434607
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-1.4680754879093187,-0.6907173753094751
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,-0.3435921354681383,-0.3946956430339856
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.2186495407524515,-0.6907173753094751
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.4997703788627461,-0.9867391075849645
8,4,45,30.0,1.0,4,18,1,1,16.67,11.11,0.2186495407524515,-0.3946956430339856
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.8388645077378627,0.6711620182628701
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,1.6500741415942572,0.2168369597464658
8,5,46,30.0,1.0,5,22,2,1,22.73,9.09,1.0416669162019616,1.3526496060374764
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-0.1751475345826308,-0.2374880987699386
8,5,46,30.0,1.0,5,22,2,2,22.73,9.09,-1.1891595769031242,-1.146138215802748
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.4332596908096649,0.8983245475210726
8,5,46,30.0,1.0,5,22,2,1,22.73,9.09,-2.000369210759519,-1.3733007450609498
8,5,46,30.0,1.0,5,22,2,1,22.73,9.09,-0.5807523515108282,-0.9189756865445454
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-0.1751475345826308,0.6711620182628701
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-0.783554759974927,-0.010325569511736658
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-1.5947643938313216,-1.146138215802748
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.23045728234556695,-0.9189756865445454
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-1.7975668022954205,-1.8276258035773545
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.6360620992737638,1.3526496060374764
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.4332596908096649,1.125487076779275
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.4332596908096649,-0.9189756865445454
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.23045728234556695,1.125487076779275
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.23045728234556695,-0.2374880987699386
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,0.4332596908096649,-0.010325569511736658
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-0.5807523515108282,-0.2374880987699386
8,5,46,30.0,1.0,5,22,2,2,22.73,9.09,1.0416669162019616,-0.010325569511736658
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,1.2444693246660605,1.5798121352956789
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,-2.137843370121236,-0.8816982848314757
8,6,47,50.0,3.0,6,21,2,1,23.81,0.0,0.20959248726678775,0.27553071400983664
8,6,47,50.0,3.0,6,21,2,1,23.81,0.0,-0.08383699490671549,0.27553071400983664
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.20959248726678775,-0.30308378541081954
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.20959248726678775,0.27553071400983664
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.7964514516137935,-1.171005534541804
8,6,47,50.0,3.0,6,21,2,1,23.81,0.0,0.503021969440291,0.27553071400983664
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,-0.9641254414272239,2.011374212271806
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.7964514516137935,0.27553071400983664
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,-1.257554923600727,-1.4603127842521322
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.503021969440291,-0.5923910351211479
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.20959248726678775,0.27553071400983664
8,6,47,50.0,3.0,6,21,2,1,23.81,0.0,-1.55098440577423,-0.8816982848314757
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,1.0898809337872968,1.7220669625614773
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,1.0898809337872968,-1.7496200339624601
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.20959248726678775,0.8541452134304928
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.7964514516137935,0.27553071400983664
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.7964514516137935,1.1434524631408212
8,6,47,50.0,3.0,6,21,2,1,23.81,0.0,0.20959248726678775,0.8541452134304928
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,0.503021969440291,-0.5923910351211479
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,-2.137843370121236,-0.8816982848314757
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,-0.30037914293995815,-0.22468196585711867
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,1.4745885198870674,1.0592149818978451
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,-0.5734510910671928,-0.4386647904829462
8,7,48,40.0,2.0,6,20,2,1,20.0,20.0,0.5188367014417458,-0.6526476151087732
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.5734510910671928,-0.010699141231291613
8,7,48,40.0,2.0,6,20,2,1,20.0,20.0,-1.1195949873216624,-1.080613264360428
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-1.392666935448897,-1.2945960889862553
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,1.8841964420779194,0.8452321572720181
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,-0.8465230391944276,-1.080613264360428
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.4369151170035756,-0.6526476151087732
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.5734510910671928,-0.8666304397346007
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.5734510910671928,0.20328368339453592
8,7,48,40.0,2.0,6,20,2,1,20.0,20.0,1.4745885198870674,2.1291291050269816
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.30037914293995815,-0.010699141231291613
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,1.7476604680143017,1.9151462804011543
8,7,48,40.0,2.0,6,20,2,1,20.0,20.0,0.5188367014417458,1.0592149818978451
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-0.5734510910671928,-0.22468196585711867
8,7,48,40.0,2.0,6,20,1,2,20.0,20.0,0.5188367014417458,0.20328368339453592
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,0.24576475331451114,0.41726650802036347
8,7,48,40.0,2.0,6,20,1,1,20.0,20.0,-1.1195949873216624,-1.2945960889862553
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-1.09086959905337,-1.3991172065016415
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.22353885226503392,0.6098716028340491
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-1.2786422349559996,-1.3991172065016415
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.035766216362404596,-1.1479936053346804
9,1,49,30.0,1.0,3,21,2,2,9.52,19.05,-2.0297327785665162,-0.8968700041677188
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-0.9030969631507413,-0.6457464030007577
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.22353885226503392,0.10762440050012648
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,1.5379473035834386,0.8609952040010107
9,1,49,30.0,1.0,3,21,2,2,9.52,19.05,0.4113114881676633,-0.8968700041677188
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-0.1520064195402243,0.8609952040010107
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-0.33977905544285364,-0.39462280183379617
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.5990841240702927,-0.14349920066683455
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.5990841240702927,0.10762440050012648
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-1.4664148708586284,-1.1479936053346804
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.5990841240702927,0.8609952040010107
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.5990841240702927,1.6143660075018944
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,1.1624020317781798,1.865489608668856
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.5990841240702927,1.1121188051679722
9,1,49,30.0,1.0,3,21,1,2,9.52,19.05,-1.2786422349559996,-0.8968700041677188
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,0.4113114881676633,0.3587480016670881
9,1,49,30.0,1.0,3,21,1,2,9.52,19.05,1.5379473035834386,0.6098716028340491
9,2,50,20.0,0.0,3,20,2,1,15.0,15.0,-0.04705796653545729,0.5470032892270363
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,1.129391196850974,-0.27350164461351845
9,2,50,20.0,0.0,3,20,2,1,15.0,15.0,-1.4587969625991746,-0.8205049338405548
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.04705796653545729,0.5470032892270363
9,2,50,20.0,0.0,3,20,1,2,15.0,15.0,0.4235216988191156,-0.8205049338405548
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.04705796653545729,0.0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.5176376318900296,-1.094006578454073
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.988217297244602,-1.367508223067591
9,2,50,20.0,0.0,3,20,1,2,15.0,15.0,-0.04705796653545729,-0.5470032892270363
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,2.0705505275601186,1.641009867681109
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,0.6588115314964016,1.0940065784540727
9,2,50,20.0,0.0,3,20,1,2,15.0,15.0,-0.988217297244602,-0.27350164461351845
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.988217297244602,-0.27350164461351845
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,1.5999708622055469,0.8205049338405548
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,1.129391196850974,1.9145115122946275
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,0.18823186614182916,0.0
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.988217297244602,-0.8205049338405548
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,0.6588115314964016,1.641009867681109
9,2,50,20.0,0.0,3,20,1,1,15.0,15.0,-0.2823477992127432,-0.8205049338405548
9,2,50,20.0,0.0,3,20,2,1,15.0,15.0,-1.4587969625991746,-1.094006578454073
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-1.3123955117994441,-1.0647487492061571
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-1.1549080503835105,-0.7217424407370594
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-0.20998328188791102,-0.20723297803341348
9,3,51,20.0,0.0,4,24,1,2,29.17,4.17,0.8924289480236224,0.9932891016084281
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,0.41996656377582203,0.3072764846702332
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.5249582047197775,-2.0937676746134497
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,1.0499164094395559,0.9932891016084281
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.05249582047197758,0.6502827931393302
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,0.7349414866076889,-0.03572982379886458
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.9974205889675775,-1.0647487492061571
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-0.8399331275516441,-0.8932455949716084
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,1.364891332271422,1.679301718546623
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,0.8924289480236224,1.164792255842977
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-0.8399331275516441,-0.8932455949716084
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,1.364891332271422,1.5077985643120742
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.5249582047197775,-0.7217424407370594
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,0.7349414866076889,0.47877963890478137
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.20998328188791102,-0.20723297803341348
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,-0.05249582047197758,0.13577333043568432
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-2.2573202802950436,-1.2362519034407058
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,0.10499164094395586,-0.20723297803341348
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,1.5223787936873554,1.164792255842977
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-0.9974205889675775,-0.7217424407370594
9,3,51,20.0,0.0,4,24,1,1,29.17,4.17,0.8924289480236224,0.9932891016084281
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.23042861179277077,0.17442056992014346
9,4,52,20.0,0.0,4,25,1,2,16.0,16.0,1.6130002825493939,1.6279253192546712
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.46085722358554104,-0.11628037994676231
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,0.23042861179277027,0.755822469653955
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,-1.6130002825493939,-1.2790841794143841
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,-1.3825716707566236,-1.5697851292812899
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,1.1521430589638524,0.46512151978704924
9,4,52,20.0,0.0,4,25,1,2,16.0,16.0,-0.9217144471710826,-0.6976822796805733
9,4,52,20.0,0.0,4,25,1,2,16.0,16.0,1.6130002825493939,1.6279253192546712
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.9217144471710826,-1.5697851292812899
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.6912858353783118,-0.11628037994676231
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,0.6912858353783118,1.0465234195208595
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-1.1521430589638528,-0.9883832295474784
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,0.6912858353783118,-0.11628037994676231
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,0.0,0.755822469653955
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,0.0,-0.11628037994676231
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-1.3825716707566236,-0.11628037994676231
9,4,52,20.0,0.0,4,25,1,2,16.0,16.0,0.6912858353783118,0.46512151978704924
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.6912858353783118,-1.2790841794143841
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,0.46085722358554104,-0.40698132981366747
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,1.6130002825493939,1.6279253192546712
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,0.23042861179277027,-0.11628037994676231
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,1.3825716707566231,1.3372243693877652
9,4,52,20.0,0.0,4,25,1,1,16.0,16.0,-0.23042861179277077,-0.11628037994676231
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,-0.6912858353783118,-1.2790841794143841
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,1.7748239349298847,0.17813696028043738
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.08451542547285174,0.17813696028043738
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,-1.7748239349298849,-2.2712462435755745
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,-0.9296696802013683,-0.4898766407712023
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,-0.7606388292556648,-0.2672054404206561
9,5,53,30.0,1.0,5,20,2,1,5.0,20.0,-1.0987005311470714,-1.3805614421733887
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.4225771273642583,0.17813696028043738
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.5916079783099618,0.8461505613320766
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,-0.08451542547285174,0.17813696028043738
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,0.5916079783099618,-0.712547841121749
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.7606388292556653,0.8461505613320766
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,-1.9438547858755881,-1.1578902418228418
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.08451542547285174,0.8461505613320766
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.5916079783099618,1.0688217616826232
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,-0.2535462764185548,-0.712547841121749
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,1.4367622330384784,1.5141641623837168
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.4225771273642583,0.6234793609815298
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.929669680201368,1.5141641623837168
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,-1.0987005311470714,-0.9352190414722952
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.2535462764185548,-0.044534240070109345
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,0.2648673077751323,-0.14073764959783164
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,0.9825722707787158,1.2233349541965364
9,6,54,30.0,1.0,6,21,1,2,38.1,9.52,0.9825722707787158,0.9959895202308081
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,1.7002772337822991,-1.050119385460744
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,0.6237197892769236,0.9959895202308081
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-0.45283765522845154,-0.8227739514950159
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,-0.8116901367302433,-1.7321556873579278
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-1.170542618232035,-0.8227739514950159
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-0.8116901367302433,-0.3680830835635599
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,-2.0676738219865145,-1.5048102533922
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,0.9825722707787158,1.678025822127993
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-1.170542618232035,-0.5954285175292876
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,0.8031460300278197,0.9959895202308081
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,-0.45283765522845154,-0.5954285175292876
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,0.9825722707787158,0.31395321833362433
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,-1.170542618232035,-0.8227739514950159
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,0.6237197892769236,0.5412986522993526
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,0.9825722707787158,1.2233349541965364
9,6,54,30.0,1.0,6,21,1,1,38.1,9.52,0.08544106702423623,0.5412986522993526
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,-0.09398517372665982,0.7686440862650809
9,6,54,30.0,1.0,6,21,1,2,38.1,9.52,-0.8116901367302433,-0.8227739514950159
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,1.747670652586735,0.2586159003387952
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.8656686410009063,-1.2191892444543235
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-1.8456708760962717,-1.5886405306526032
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-0.7023349351516786,-0.11083538585948444
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.76766841749137,0.6280671865370753
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-1.6823371702470442,-1.7733661737517432
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-1.355669758548589,-0.8497379582560438
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.2123338176039957,0.4433415434379353
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,0.6043347116421423,1.1822441158344947
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.9310021233405971,0.2586159003387952
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.2776672999436868,-0.6650123151569042
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.9310021233405971,1.1822441158344947
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,1.2576695350390525,0.8127928296362154
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.5390012293024512,-0.6650123151569042
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.76766841749137,0.4433415434379353
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.5390012293024512,-1.4039148875534635
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.9310021233405971,1.5516954020327747
9,6,55,20.0,0.0,6,20,1,2,30.0,5.0,-0.2123338176039957,0.0738902572396556
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,0.11433359409445942,1.1822441158344947
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.37566752345322346,0.2586159003387952
